co_code|company_name|owner_code|owner_gp_name|co_industry_gp_code|co_industry_name|incorporation_year|nse_symbol|bse_scrip_id
210476|SANGAM HEALTH CARE PRODUCTS LTD.|020102000000|Private (Indian)|0101015090000000|Miscellaneous manufactured articles|1993|NA|SANHP
210549|MILESTONE GLOBAL LTD.|020102000000|Private (Indian)|0101013025000000|Granite|1990|NA|MILESTONE
210616|SANGHI CORPORATE SERVICES LTD.|020102000000|Private (Indian)|0110000000000000|Diversified|1989|NA|SANGHCO
210623|SANGHI INDUSTRIES LTD.|020101020415|Sanghi Polyester Group|0101013001000000|Cement|1985|SANGHIIND|SANGHIIND
210633|SANGHI POLYESTERS LTD.|020101020415|Sanghi Polyester Group|0101011510000000|Man-made filaments & fibres|1986|SANGHIPOLY|SANGHIPOLY
210655|SANGHVI ASBESTOS CEMENTS LTD.|020101030955|Siddhartha (Sanghvis&Guptas) Group|0101040401000000|Wholesale trading|1984|NA|SANGHAS
210673|B F INDUSTRIAL TECHNOLOGY & SOLUTIONS LTD.|020101013900|Kalyani (Bharat Forge) Group|0101013501150000|Castings & forgings|1989|SANGHVIFOR|SANGHVIFOR
210683|SANGHVI MOVERS LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1989|SANGHVIMOV|SANGHVIMOV
210699|SANGHVI STEELS LTD.|020102000000|Private (Indian)|0101013501100000|Steel|1973|NA|SANGHVI STEL
210996|FINKURVE FINANCIAL SERVICES LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1984|NA|FINKURVE
211240|VAMA INDUSTRIES LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1985|NA|VAMA
211282|SANJIVANI AGRO INDS. LTD.|020102000000|Private (Indian)|0101011101200000|Vegetable oils & products|1992|NA|SANJAG
211290|SANJIVANI PARANTERAL LTD.|020102000000|Private (Indian)|0101012030000000|Drugs & pharmaceuticals|1994|NA|SANJIVIN
211402|SANKARDEV COKE PRODUCTS LTD.|020102000000|Private (Indian)|0101020100000000|Coal & lignite|1991|NA|SANKARDEV CO
211436|RAJSANKET REALTY LTD.|020102000000|Private (Indian)|0101060209000000|Other construction & allied activities|1985|NA|RAJSAN
211464|SANKHYA INFOTECH LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1997|NA|SANKHYAIN
211503|SANMAC MOTOR FINANCE LTD.|020102000000|Private (Indian)|0102090000000000|Other financial services|1987|NA|SANMAC MOTOR
211581|SANMITRA COMMERCIAL LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1985|NA|ZSANMCOM
211592|CREDITACCESS GRAMEEN LTD.|020202000000|Private (Foreign)|0102040000000000|Other fund based financial services|1991|CREDITACC|CREDITACC
211627|SANRAA MEDIA LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1995|NA|SANRAA
211639|SANRHEA TECHNICAL TEXTILES LTD.|020102000000|Private (Indian)|0101011505000000|Cloth|1983|NA|SANTETX
211665|SANSERA ENGINEERING LTD.|020102000000|Private (Indian)|0101014502059000|Other automobile ancillaries|1981|SANSERA|SANSERA
211786|JAYATMA INDUSTRIES LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1983|NA|JAYIND
211849|SANTOGEN EXPORTS LTD.|020101030936|Santogen Group|0102040000000000|Other fund based financial services|1986|NA|SANEX
211892|SANTOSH FINE-FAB LTD.|020102000000|Private (Indian)|0101011505000000|Cloth|1981|NA|SANTOSHF
211903|SANTOSH INDUSTRIES LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1960|NA|SANTOSHIND
211961|SANTOWIN CORPORATION LTD.|020101030936|Santogen Group|0101040401000000|Wholesale trading|1985|NA|SANTOWIN
211988|SANVAN SOFTWARE LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1989|NA|SANVAN
212026|SANWARIA CONSUMER LTD.|020102000000|Private (Indian)|0101011150000000|Other agricultural products|1991|SANWARIA|SANWARIA
212051|INDIANIVESH LTD.|020101030507|Industrial Investment Trust Group|0102040000000000|Other fund based financial services|1931|NA|INDIANVSH
212062|SANYO IMPEX LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1997|NA|SANIM
212286|SAPTARISHI AGRO INDS. LTD.|020101030157|Avantha Group|0101011150000000|Other agricultural products|1992|NA|SPTRSHI
212337|SAR AUTO PRODUCTS LTD.|020102000000|Private (Indian)|0101014502059000|Other automobile ancillaries|1987|NA|SAPL
212387|O R G INFORMATICS LTD.|020101020421|Sarabhai Group|0101041590000000|Other miscellaneous services|1976|ORGINFO|ORGINFO
212473|SARAF SONS (TRADERS) LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1982|NA|SARAFSO
212477|SARAF SYNTHETICS (RAJASTHAN) LTD.|020102000000|Private (Indian)|0101011501000000|Cotton & blended yarn|1980|NA|SARAFSYN
212552|SARANG CHEMICALS LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1989|NA|SARCHEM
212565|PINCON SPIRIT LTD.|020102000000|Private (Indian)|0101011101300000|Alcoholic beverages|1978|PINCON|PINCON
212676|SARASWATI COMMERCIAL (INDIA) LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1983|NA|ZSARACOM
212698|ISGEC HEAVY ENGG. LTD.|020101020424|Saraswati Indl. Syndicate Group|0101040401000000|Wholesale trading|1933|ISGEC|ISGEC
212839|SARDA INFORMATION TECHNOLOGY LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1994|NA|SARDAINF
212844|SARDA PAPERS LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1991|NA|SARDAPPR
212846|DUROPLY INDUSTRIES LTD.|020102000000|Private (Indian)|0101013035000000|Wood & wood products|1957|NA|DUROPLY
212849|SARDA PROTEINS LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1991|NA|SRDAPRT
212914|SAREGAMA INDIA LTD.|020101010600|RPG Enterprises Group|0101043500000000|Diversified non-financial services|1946|SAREGAMA|SAREGAMA
212969|SARIGAM SEAMLESS PIPES LTD.|020101030938|Sarigam Group|0101013501200000|Steel pipes & tubes|1992|NA|SARIGAM SEAM
212970|SARIGAM STEELS LTD.|020101030938|Sarigam Group|0101013501150000|Castings & forgings|1984|NA|SARIGAM ST.
212975|SARIKA PAINTS LTD.|020102000000|Private (Indian)|0101013030000000|Paints & varnishes|1989|NA|SARIPNT
213021|SARITA SYNTHETICS & INDS. LTD.|020102000000|Private (Indian)|0101011505000000|Cloth|1993|NA|SARITASO
213068|VEDAVAAG SYSTEMS LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1998|NA|VEDAVAAG
213096|SARLA CREDIT & SECURITIES LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1992|NA|SARLCRD
213102|KKALPANA PLASTICK LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1989|NA|KKPLASTICK
213109|SARLA PERFORMANCE FIBRES LTD.|020102000000|Private (Indian)|0101011515000000|Textile processing|1993|SARLAPOLY|SARLAPOLY
213144|M Y M TECHNOLOGIES LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1995|NA|MYMTECH
213205|SAROVAR METALLWERKE INDS. LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1983|NA|SAROVAR COMM
213256|SARTHAK METALS LTD.|020102000000|Private (Indian)|0101013501500000|Other ferrous metal products|1995|SMLT|SMLT
213259|SARTHAK COMPUSOFT LTD.|020102000000|Private (Indian)|0102200000000000|Diversified financial services|1994|NA|SARTHAK SEC.
213302|SARUP INDUSTRIES LTD.|020102000000|Private (Indian)|0101012505010000|Footwear|1979|NA|SARUPINDUS
213338|SARVAMANGAL MERCANTILE CO. LTD.|020102000000|Private (Indian)|0101043500000000|Diversified non-financial services|1983|NA|ZSARVAMA
213398|SARVESHWARI DIAMONDS LTD.|020102000000|Private (Indian)|NA|NA|1985|NA|NA
213445|SARVODAYA LABS LTD.|020102000000|Private (Indian)|0101012030000000|Drugs & pharmaceuticals|1990|NA|SARVODYA
213492|SARVOTTAM INDUSTRIES LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1992|NA|SARVOTTAM AG
213607|SASKEN TECHNOLOGIES LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1989|SASKEN|SASKEN
213646|SAT INDUSTRIES LTD.|020102000000|Private (Indian)|0101013501100000|Steel|1984|NA|SATINDLTD
213725|SATELLITE ENGINEERING LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1962|NA|SATELENG
213730|SATELLITE INFOCONCEPTS LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1981|NA|SATELINFO
213756|SATGURU AGRO INDS. LTD.|020102000000|Private (Indian)|0101011101200000|Vegetable oils & products|1991|NA|SATGAGR
213798|SATHAVAHANA ISPAT LTD.|020102000000|Private (Indian)|0101020100000000|Coal & lignite|1989|SATHAISPAT|SATHAISPAT
213804|SATHE BISCUIT & CHOCOLATE CO. LTD.|020102000000|Private (Indian)|0101011101700500|Bakery products|1949|NA|NA
213829|SATHYA KAMAL AGROS LTD.|020102000000|Private (Indian)|0101011101200000|Vegetable oils & products|1991|NA|SATHYA KAMAL
213855|SATIA INDUSTRIES LTD.|020102000000|Private (Indian)|0101015001050000|Paper & newsprint|1980|SATIA|SATIA
213862|SATIN CREDITCARE NETWORK LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1990|SATIN|SATIN
213993|SATKAR ELECTRONICS LTD.|020102000000|Private (Indian)|0101014010050000|Communication equipment|1987|NA|SATKAR
213995|SATKAR FINLEASE LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1996|NA|SKFL
214034|SATNAM EXPORTS (INDIA) LTD.|020102000000|Private (Indian)|0101011505000000|Cloth|1987|NA|SATNAM EXP.
214043|KOHINOOR FOODS LTD.|020102000000|Private (Indian)|0101011150000000|Other agricultural products|1989|KOHINOOR|KOHINOOR
214188|SATYA MINERS & TRANSPORTERS LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1975|NA|SATYA
214297|SATYAM COMPUTER SERVICES LTD. [MERGED]|020101011300|Mahindra & Mahindra Group|0101040801000000|Computer software|1987|SATYAMCOMP|SATYAM
214377|SATYAM SILK MILLS LTD.|020102000000|Private (Indian)|0101060209000000|Other construction & allied activities|1983|NA|ZSATYASL
214526|SAUMYA CONSULTANTS LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1993|NA|SAUMYA
214553|SAURABH ALLOY CASTINGS LTD.|020102000000|Private (Indian)|0101013501150000|Castings & forgings|1985|NA|SAURABH ALOY
214613|SAURASHTRA CEMENT LTD.|020201010400|Mehta Mahendra Group|0101013001000000|Cement|1956|SAURASHCEM|SAURASHCEM
214639|SAURASHTRA PAPER & BOARD MILLS LTD.|020102000000|Private (Indian)|0101015001050000|Paper & newsprint|1974|SAURASTPPR|SAURAPB-B
214693|SAVANI FINANCIALS LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1983|NA|SAVFI
214728|SAVEN TECHNOLOGIES LTD.|020101030845|Pennar Group|0101040801000000|Computer software|1993|NA|7TEC
214742|SAVERA INDUSTRIES LTD.|020102000000|Private (Indian)|0101040101000000|Hotels & restaurants|1969|SAVERA|SAVERA
214826|SAVITA OIL TECHNOLOGIES LTD.|020101030942|Savita Chemicals Group|0101012050050000|Lubricants, etc.|1961|SOTL|SOTL
214870|SAVITRI OVERSEAS LTD.|020102000000|Private (Indian)|0101012505010000|Footwear|1989|NA|SAVITRI OVER
214932|SAVOY HERBALS LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1992|NA|SAVOY HERBAL
214966|JINDAL SAW LTD.|020101011800|Om Prakash Jindal Group|0101013501200000|Steel pipes & tubes|1984|JINDALSAW|JINDALSAW
214967|SAWACA BUSINESS MACHINES LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1994|NA|SAWABUSI
214968|SAWACA COMMUNICATION LTD.|020102000000|Private (Indian)|0101041590000000|Other miscellaneous services|1995|NA|SAWACA
215002|SAWANT FOOD PRODUCTS LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1972|NA|SAWNTFD
215068|ASYA INFOSOFT LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1985|NA|ASYAINFO
215080|SAYAJI HOTELS LTD.|020101030944|Sayaji Hotels Group|0101040101000000|Hotels & restaurants|1982|SAYAJIHOTL|SAYAJIHOTL
215081|SAYAJI INDUSTRIES LTD.|020102000000|Private (Indian)|0101011101701500|Starches|1941|NA|SAYAJIIND
215158|SCAN ORGANICS LTD.|020102000000|Private (Indian)|0101043500000000|Diversified non-financial services|1988|NA|SCANORG
215173|KARMA INDUSTRIES LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1977|NA|KARMA
215192|SUNEDISON INFRASTRUCTURE LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1994|NA|SUNEDISON
215199|SCANPOINT GEOMATICS LTD.|020102000000|Private (Indian)|0101043500000000|Diversified non-financial services|1992|NA|SCANPGEOM
215237|SCHABLONA INDIA LTD. [MERGED]|020101020439|Somany Enterprises Group|0101041510000000|Business services & consultancy|1983|NA|SCHABLON
215254|SCHEMATIC FINANCE LTD.|020102000000|Private (Indian)|0102031500000000|Other asset financing services|1986|NA|SCHEMATIC FI
215267|ELANTAS BECK INDIA LTD.|020202000000|Private (Foreign)|0101013030000000|Paints & varnishes|1956|DRBECK|ELANTAS
215286|INTEGRA ENGINEERING INDIA LTD.|020202000000|Private (Foreign)|0101014005050000|Generators, transformers & switchgears|1981|NA|INTEGRAEN
215349|DUNCAN ENGINEERING LTD.|020101030421|Goenka J.P. Group|0101014502059000|Other automobile ancillaries|1961|NA|DUNCANENG
215424|SCINDIA STEAM NAVIGATION CO. LTD.|010101010000|Central Government - Takenover Enterprises|0102040000000000|Other fund based financial services|1919|NA|SCINDIA
215427|SCINTILLA COMMERCIAL & CREDIT LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1990|NA|SCC
215431|SCINTILLA SOFTWARE TECHNOLOGY LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1985|SCINTSOFT|SCINTSOFT
215448|SCOOTERS INDIA LTD.|010101000000|Central Govt. - Commercial Enterprises|0101014590000000|Other transport equipment & ancillaries|1972|NA|SCOOTER
215517|SCOTTEX INDUSTRIES LTD.|020102000000|Private (Indian)|0101011501000000|Cotton & blended yarn|1994|NA|SCOTTEX IND.
215582|SEA GOLD INFRASTRUCTURE LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1993|NA|PRABHHANS
215725|SEAGULL LEAFIN LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1991|NA|SEAGUL
215745|K M C SPECIALITY HOSPITALS (INDIA) LTD.|020102000000|Private (Indian)|0101041515000000|Health services|1982|NA|KMCSHIL
215829|U P L LTD.|020101020150|Rajju Shroff Group|0101012020000000|Pesticides|1985|UPL|UPL
215839|POLO QUEEN INDL. & FINTECH LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1984|NA|PQIF
215840|HINDUSTAN MEDIA VENTURES LTD.|020101010205|Birla K.K. Group|0101015005000000|Media-print|1918|HMVL|HMVL
215860|SEARSOLE CHEMICALS LTD.|020102000000|Private (Indian)|0101012001000000|Inorganic chemicals|2000|NA|SEARSOLE CHM
215891|SEASONS FURNISHINGS LTD.|020102000000|Private (Indian)|0101040405000000|Retail trading|1990|NA|SEASONF
215900|SEASONS TEXTILES LTD.|020102000000|Private (Indian)|0101011505000000|Cloth|1986|NA|SEASONST
215944|ATLANTA DEVCON LTD.|020102000000|Private (Indian)|0101060203000000|Infrastructural construction|1994|NA|ATLANTADEV
215965|SECALS LTD.|020102000000|Private (Indian)|0101013501150000|Castings & forgings|1970|SECALS|SECALS
215994|SECUNDERABAD HEALTHCARE LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1991|NA|SECHE
216003|SECUR INDUSTRIES LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1989|NA|SECUR INDSTR
216042|S C I L VENTURES LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1994|NA|SCILVENTU
216048|S I S LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1985|SIS|SIS
216117|SEEMA INDUSTRIES LTD.|020102000000|Private (Indian)|0101013015000000|Ceramic products|1985|NA|SEEMA IND.
216277|SEJAL GLASS LTD.|020102000000|Private (Indian)|0101015003000000|Glass & glassware|1998|SEJALLTD|SEJAL
216350|SELAN EXPLORATION TECHNOLOGY LTD.|020102000000|Private (Indian)|0101020200000000|Crude oil & natural gas|1985|SELAN|SELAN
216446|STELLANT SECURITIES (INDIA) LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1991|NA|STELLANT
216457|SELLWIN TRADERS LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1980|NA|SELLWIN
216489|CHOKSI IMAGING LTD.|020102000000|Private (Indian)|0101043500000000|Diversified non-financial services|1992|NA|CHOKSI
216619|SENBO INDUSTRIES LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1994|NA|SENBO
216728|SENTHIL INFOTEK LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1997|NA|SENINFO
216740|SENTHUR SHOES LTD.|020102000000|Private (Indian)|0101012505500000|Other leather & related products|1986|NA|SENTHUR SHOE
216756|S T E L HOLDINGS LTD.|020101010600|RPG Enterprises Group|0102040000000000|Other fund based financial services|1990|STEL|STEL
216795|KKRRAFTON DEVELOPERS LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1992|NA|KDL
216797|SEQUELSOFT INDIA LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1997|NA|SEQSOFT
216833|SEREN TRONIC (INDIA) LTD.|020102000000|Private (Indian)|0101014010900000|Other electronics|1984|NA|NA
216844|SERENE INDUSTRIES LTD.|020102000000|Private (Indian)|0101012025000000|Dyes & pigments|1970|SERENDYSTF|SRNEDYE
216887|C E S LTD.|020202010000|NRI|0101040802000000|ITES|1985|NA|CESL
216936|SERVOTEACH INDUSTRIES LTD.|020102000000|Private (Indian)|0101060201000000|Industrial construction|1994|NA|SERVOTEACH
216946|VEDANTA LTD.|020101020440|Vedanta Group|0101013505900000|Other non-ferrous metals & metal products|1965|VEDL|VEDL
216993|SESHASAYEE PAPER & BOARDS LTD.|020101030321|Esvin Group|0101015001050000|Paper & newsprint|1960|SESHAPAPER|SESHAPAPER
217317|SEWA PAPERS LTD. [MERGED]|020400000000|Joint Sector|0101015001050000|Paper & newsprint|1980|NA|NA
217375|SHAAN INTERWELL (INDIA) LTD.|020102000000|Private (Indian)|0101015001050000|Paper & newsprint|1984|SHAANINTER|SHANINT
217387|SHABA CHEMICALS LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1986|NA|SHABCHM
217525|SHAH ALLOYS LTD.|020102000000|Private (Indian)|0101013501100000|Steel|1990|SHAHALLOYS|SHAHALLOYS
217557|SHAH CONSTRUCTION CO. LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1949|NA|SHAHCON
217580|SHAH FOODS LTD.|020102000000|Private (Indian)|0101011101700500|Bakery products|1982|NA|SHAHFOOD
217735|SHAHI SHIPPING LTD.|020102000000|Private (Indian)|0101040504010000|Shipping transport services|1990|NA|SHAHISHIP
217914|SHAIVAL REALITY LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1996|SHAIVAL|NA
218043|SHAKTI HORMANN PVT. LTD.|020102000000|Private (Indian)|0101013501100000|Steel|1988|NA|SHAKMET
218066|SHAKTI PRESS LTD.|020102000000|Private (Indian)|0101012510000000|Books & cards|1993|NA|SHAKTIPR
218070|SHAKTI PUMPS (INDIA) LTD.|020102000000|Private (Indian)|0101014001010000|General purpose machinery|1995|SHAKTIPUMP|SHAKTIPUMP
218073|SHAKTI RODS & WIRES LTD.|020102000000|Private (Indian)|0101013505050000|Copper & copper products|1991|NA|SHARODW
218112|ARIHANT SUPERSTRUCTURES LTD.|020102000000|Private (Indian)|0101060209000000|Other construction & allied activities|1983|ARIHANTSUP|ASL
218213|SHALIBHADRA FINANCE LTD.|020102000000|Private (Indian)|0102031500000000|Other asset financing services|1992|NA|SAHLIBHFI
218217|SHALIBHADRA INFOSEC LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1994|NA|SHALIINF
